chunk,ticks,wall_s,reward_mean,loss_mean,grad_norm_mean,grad_norm_max,update_norm,episodes,t0_success,available_cells,allocated_gib,peak_allocated_gib,finite
89,69992448,118.387,-0.00297149,7.39912,44.6257,397.512,1.00844,11761,0,27,8.66226,10.2908,1
90,70778880,119.759,-0.00304561,6.951,48.1042,401.785,1.00103,11889,0,27,8.66226,10.2908,1
91,71565312,121.106,-0.00271532,6.49858,45.3831,408.604,1.10406,12026,0,27,8.66226,10.2908,1
92,72351744,122.449,-0.00302025,5.97119,42.5585,399.133,0.925851,12145,0,27,8.66226,10.2908,1
93,73138176,123.8,-0.00234301,5.39119,33.9031,389.662,1.11417,12288,0,27,8.66226,10.2908,1
94,73924608,125.143,-0.00285941,4.8603,38.8045,377.846,0.971355,12394,0,27,8.66226,10.2908,1
95,74711040,126.488,-0.00234793,4.2971,38.2696,367.646,0.899758,12529,0,27,8.66226,10.2908,1
96,75497472,127.828,-0.0016694,3.73416,35.8309,349.639,1.02451,12663,0,27,8.66226,10.2908,1
97,76283904,129.171,-0.0015334,3.1927,41.5991,330.858,0.854614,12794,0,27,8.66226,10.2908,1
98,77070336,130.508,-0.000832467,2.65991,35.1678,309.506,0.803803,12908,0,27,8.66226,10.2908,1
99,77856768,131.84,0.000239679,2.18687,31.657,284.241,0.751817,13053,0,27,8.66226,10.2908,1
100,78643200,133.174,0.00018784,1.76897,31.249,260.589,0.664695,13177,0,27,8.66226,10.2908,1
101,79429632,134.511,0.00116833,1.37691,40.9988,235.057,0.585471,13324,0,27,8.66226,10.2908,1
102,80216064,135.841,0.00122444,1.04833,46.1045,208.604,0.480183,13456,0,27,8.66226,10.2908,1
103,81002496,137.165,0.00184192,0.746891,32.121,179.358,0.500138,13571,0,27,8.66226,10.2908,1
104,81788928,138.494,0.0034176,0.503859,30.2972,149.919,0.541944,13694,0,27,8.66226,10.2908,1
105,82575360,139.826,0.00404883,0.327334,30.4631,118.568,0.508283,13820,0,27,8.66226,10.2908,1
106,83361792,141.162,0.00367863,0.196274,25.6436,85.4349,0.488306,13944,0,27,8.66226,10.2908,1
107,84148224,142.491,0.00515884,0.12413,14.7753,54.6562,0.802152,14075,0,27,8.66226,10.2908,1
108,84934656,143.826,0.0053614,0.0957029,9.79781,26.2858,1.06566,14208,0,27,8.66226,10.2908,1
109,85721088,145.159,0.00475459,0.0745347,4.81908,16.3895,1.41415,14335,0,27,8.66226,10.2908,1
110,86507520,146.484,0.00619226,0.0843598,15.0856,39.918,0.632088,14445,0,27,8.66226,10.2908,1
111,87293952,147.815,0.00622751,0.116261,18.7644,66.0815,0.350563,14555,0,27,8.66226,10.2908,1
112,88080384,149.141,0.00641632,0.159849,22.7435,92.4165,0.306983,14681,0,27,8.66226,10.2908,1
113,88866816,150.475,0.00763547,0.242926,27.1964,116.273,0.313396,14806,0,27,8.66226,10.2908,1
114,89653248,151.801,0.00816103,0.367702,28.564,143.118,0.39583,14933,0,27,8.66226,10.2908,1
115,90439680,153.127,0.00961557,0.500119,22.3133,159.729,0.593398,15065,0,27,8.66226,10.2908,1
116,91226112,154.463,0.0104068,0.6454,21.8722,180.244,0.785026,15197,0,27,8.66226,10.2908,1
117,92012544,155.793,0.0105838,0.821949,23.8223,199.269,0.849674,15315,0,27,8.66226,10.2908,1
