chunk,ticks,wall_s,reward_mean,loss_mean,grad_norm_mean,grad_norm_max,update_norm,episodes,t0_success,available_cells,allocated_gib,peak_allocated_gib,finite
249,195821568,332.047,0.0258043,0.301024,7.20971,18.9802,0.910589,32814,0,35,8.66226,10.2908,1
250,196608000,333.372,0.0266182,0.258073,6.39772,12.0379,1.05572,32942,0,35,8.66226,10.2908,1
251,197394432,334.694,0.0261189,0.307288,10.5526,19.3528,0.828003,33061,0,35,8.66226,10.2908,1
252,198180864,336.014,0.0262294,0.32172,11.3557,20.4825,0.633445,33162,0,35,8.66226,10.2908,1
253,198967296,337.335,0.0273382,0.280443,7.23891,18.8949,0.822515,33298,0,35,8.66226,10.2908,1
254,199753728,338.684,0.0269416,0.282296,8.50802,18.5178,0.80476,33428,0,35,8.66226,10.2908,1
255,200540160,340.005,0.0273292,0.311589,9.67438,22.6962,0.873478,33569,0,35,8.66226,10.2908,1
256,201326592,341.329,0.0283769,0.360499,9.90865,25.4781,0.909326,33708,0,35,8.66226,10.2908,1
257,202113024,342.65,0.0271388,0.274623,10.5888,20.1006,0.652527,33833,0,35,8.66226,10.2908,1
258,202899456,343.977,0.0267349,0.281883,5.99818,12.695,0.963417,33945,0,35,8.66226,10.2908,1
259,203685888,345.312,0.0274234,0.384936,14.4627,32.3273,0.73168,34088,0,35,8.66226,10.2908,1
260,204472320,346.644,0.0284106,0.374058,11.1535,18.9111,0.636393,34250,0,35,8.66226,10.2908,1
261,205258752,347.968,0.0283282,0.393124,6.36126,22.251,1.10383,34374,0,35,8.66226,10.2908,1
262,206045184,349.288,0.028347,0.363831,8.06447,23.0838,1.05647,34498,0,35,8.66226,10.2908,1
263,206831616,350.643,0.0280064,0.355698,9.36033,23.5597,0.925525,34631,0,35,8.66226,10.2908,1
264,207618048,351.961,0.028112,0.383363,13.0738,36.5739,0.788416,34784,0,35,8.66226,10.2908,1
265,208404480,353.285,0.0284238,0.357882,9.92394,29.8497,0.908484,34905,0,35,8.66226,10.2908,1
266,209190912,354.606,0.0271962,0.291438,6.53214,20.013,1.16044,35019,0,35,8.66226,10.2908,1
267,209977344,355.927,0.0270838,0.410508,18.3007,32.7719,0.631656,35158,0,35,8.66226,10.2908,1
268,210763776,357.249,0.028218,0.365509,12.7345,30.5865,0.731741,35269,0,35,8.66226,10.2908,1
269,211550208,358.567,0.0281095,0.312385,10.5366,24.9555,0.808874,35394,0,35,8.66226,10.2908,1
270,212336640,359.89,0.0271723,0.308631,11.4333,24.8093,0.60087,35513,0,35,8.66226,10.2908,1
271,213123072,361.21,0.0289007,0.337206,11.3238,30.7922,0.948761,35662,0,35,8.66226,10.2908,1
272,213909504,362.536,0.0289476,0.257883,8.53763,21.402,1.03901,35777,0,35,8.66226,10.2908,1
273,214695936,363.863,0.0294789,0.283668,10.8886,23.456,0.709518,35925,0,35,8.66226,10.2908,1
274,215482368,365.181,0.0302842,0.388042,14.4303,31.4854,0.605588,36051,0,35,8.66226,10.2908,1
275,216268800,366.496,0.0294201,0.27955,13.2738,28.6245,0.736829,36182,0,35,8.66226,10.2908,1
276,217055232,367.817,0.029229,0.289897,13.2225,37.8445,0.576677,36316,0,35,8.66226,10.2908,1
277,217841664,369.128,0.0305833,0.33263,5.90863,13.4011,1.30451,36445,0,35,8.66226,10.2908,1
278,218628096,370.45,0.0304034,0.280036,8.96943,23.65,0.980775,36592,0,35,8.66226,10.2908,1
279,219414528,371.771,0.0295419,0.252227,8.74781,23.22,0.892688,36710,0,35,8.66226,10.2908,1
280,220200960,373.095,0.0294938,0.307122,15.498,32.4811,0.655118,36844,0,35,8.66226,10.2908,1
281,220987392,374.418,0.0298731,0.26192,8.53588,22.1769,0.872424,36961,0,36,8.66226,10.2908,1
282,221773824,375.736,0.0294233,0.278051,8.59338,24.0089,0.963972,37078,0,36,8.66226,10.2908,1
283,222560256,377.064,0.0304234,0.340006,14.7938,31.3499,0.62293,37210,0,36,8.66226,10.2908,1
284,223346688,378.408,0.0309678,0.280456,10.003,21.7883,0.718365,37361,0,36,8.66226,10.2908,1
285,224133120,379.733,0.0306627,0.259893,10.154,33.8904,0.852779,37484,0,36,8.66226,10.2908,1
286,224919552,381.052,0.0298146,0.255954,10.7744,31.1041,0.774854,37603,0,36,8.66226,10.2908,1
287,225705984,382.373,0.0303302,0.217289,4.71498,17.3708,1.46056,37746,0,36,8.66226,10.2908,1
288,226492416,383.688,0.0300024,0.204314,8.57176,21.4367,0.964818,37878,0,36,8.66226,10.2908,1
289,227278848,385.009,0.030986,0.26191,9.34527,19.0353,0.778694,38040,0,37,8.66226,10.2908,1
290,228065280,386.33,0.0311175,0.298033,7.49945,24.2681,1.13873,38161,0,38,8.66226,10.2908,1
291,228851712,387.647,0.0305579,0.263557,10.1219,34.1892,0.855579,38293,0,38,8.66226,10.2908,1
292,229638144,388.995,0.0298544,0.227331,10.0208,38.2261,0.886038,38429,0,38,8.66226,10.2908,1
293,230424576,390.315,0.0298686,0.235935,9.27962,28.0087,0.978802,38550,0,38,8.66226,10.2908,1
294,231211008,391.636,0.0304397,0.22847,8.86079,26.8731,0.83151,38696,0,38,8.66226,10.2908,1
295,231997440,392.952,0.030725,0.246017,6.74047,14.3801,0.929311,38839,0,38,8.66226,10.2908,1
296,232783872,394.297,0.0313029,0.249389,8.55929,25.2638,0.979066,38976,0,38,8.66226,10.2908,1
297,233570304,395.619,0.0308621,0.270831,5.86718,10.635,1.16112,39105,0,38,8.66226,10.2908,1
298,234356736,396.942,0.0310357,0.316124,7.02082,23.778,1.25633,39220,0,38,8.66226,10.2908,1
299,235143168,398.266,0.0297724,0.360722,15.0004,42.468,0.790774,39320,0,38,8.66226,10.2908,1
300,235929600,399.62,0.0306341,0.35116,10.4365,22.439,0.843377,39460,0,39,8.66226,10.2908,1
