chunk,ticks,wall_s,reward_mean,loss_mean,grad_norm_mean,grad_norm_max,update_norm,episodes,t0_success,available_cells,allocated_gib,peak_allocated_gib,finite
78,61341696,104.071,0.00827618,0.0686605,2.76665,4.51239,1.0434,10274,0,33,8.66163,10.2906,1
79,62128128,105.423,0.00922871,0.0885818,4.77794,15.3678,1.09077,10419,0,33,8.66163,10.2906,1
80,62914560,106.769,0.00977541,0.0892504,5.7266,14.1102,0.723043,10559,0,33,8.66163,10.2906,1
81,63700992,108.128,0.00940756,0.073826,1.80235,4.28731,1.56365,10688,0,33,8.66163,10.2906,1
82,64487424,109.474,0.010024,0.0721725,2.79704,5.71043,1.14154,10818,0,33,8.66163,10.2906,1
83,65273856,110.823,0.00985192,0.0919147,2.27136,5.24146,1.38649,10960,0,33,8.66163,10.2906,1
84,66060288,112.176,0.0116672,0.0888818,2.34871,6.2279,1.32199,11103,0,33,8.66163,10.2906,1
85,66846720,113.521,0.0116177,0.0960662,5.13612,9.55887,0.823529,11245,0,33,8.66163,10.2906,1
86,67633152,114.864,0.0107136,0.0961763,4.95377,10.0496,0.785474,11390,0,33,8.66163,10.2906,1
87,68419584,116.208,0.0119606,0.0921957,3.61453,9.76283,0.948811,11535,0,33,8.66163,10.2906,1
88,69206016,117.55,0.0111041,0.115557,2.16547,4.84928,1.50736,11664,0,33,8.66163,10.2906,1
89,69992448,118.892,0.0122761,0.0963811,1.95144,4.62427,1.37829,11801,0,33,8.66163,10.2906,1
90,70778880,120.235,0.013015,0.137552,8.92872,15.5479,0.589116,11939,0,33,8.66163,10.2906,1
91,71565312,121.579,0.0130948,0.130072,7.9103,16.0471,0.646977,12068,0,33,8.66163,10.2906,1
92,72351744,122.919,0.0123554,0.109551,2.42729,5.64232,1.27292,12184,0,33,8.66163,10.2906,1
93,73138176,124.261,0.0133535,0.116849,3.57674,9.3274,1.02178,12325,0,33,8.66163,10.2906,1
94,73924608,125.609,0.0143521,0.1337,3.14562,9.61685,1.23753,12435,0,33,8.66163,10.2906,1
95,74711040,126.953,0.0149368,0.133087,2.89897,5.58883,1.04261,12571,0,33,8.66163,10.2906,1
96,75497472,128.299,0.0148203,0.109541,2.76871,5.26323,1.23609,12710,0,33,8.66163,10.2906,1
97,76283904,129.638,0.0156803,0.137255,3.80829,10.737,0.873766,12845,0,33,8.66163,10.2906,1
98,77070336,130.98,0.014844,0.116362,2.70715,7.77443,1.29842,12965,0,33,8.66163,10.2906,1
99,77856768,132.328,0.0158447,0.129209,6.31348,13.0485,0.754339,13107,0,33,8.66163,10.2906,1
100,78643200,133.67,0.0149025,0.132883,2.5242,5.98032,1.49359,13232,0,33,8.66163,10.2906,1
101,79429632,135.013,0.0161271,0.130561,3.4164,5.61054,1.03758,13383,0,33,8.66163,10.2906,1
102,80216064,136.358,0.0159988,0.116115,3.90671,10.6178,1.06596,13522,0,33,8.66163,10.2906,1
103,81002496,137.707,0.0163938,0.131232,3.61432,6.87022,1.07666,13648,0,33,8.66163,10.2906,1
104,81788928,139.054,0.0172564,0.134885,3.51758,5.76503,0.941923,13771,0,33,8.66163,10.2906,1
105,82575360,140.408,0.0176279,0.159391,5.0952,13.1994,0.930326,13896,0,33,8.66163,10.2906,1
106,83361792,141.753,0.0177429,0.148244,2.62288,6.4906,1.36523,14027,0,33,8.66163,10.2906,1
107,84148224,143.102,0.0175187,0.126816,3.26499,7.91975,1.24957,14159,0,33,8.66163,10.2906,1
108,84934656,144.447,0.0179396,0.139861,6.48204,13.9483,0.78943,14303,0,33,8.66163,10.2906,1
109,85721088,145.786,0.0192303,0.137391,3.5827,7.2692,1.11905,14423,0,33,8.66163,10.2906,1
110,86507520,147.124,0.0186869,0.156542,7.37705,12.9861,0.585083,14538,0,33,8.66163,10.2906,1
111,87293952,148.468,0.0186643,0.138214,5.67643,15.3366,0.859248,14658,0,33,8.66163,10.2906,1
112,88080384,149.812,0.0196225,0.134313,3.31701,8.73132,1.27339,14781,0,33,8.66163,10.2906,1
113,88866816,151.155,0.0195657,0.126005,6.13788,14.9169,0.84257,14903,0,33,8.66163,10.2906,1
114,89653248,152.5,0.0211938,0.126565,7.244,16.3892,0.787584,15034,0,33,8.66163,10.2906,1
115,90439680,153.836,0.0225088,0.151966,5.68421,25.2851,0.804172,15179,0,33,8.66163,10.2906,1
116,91226112,155.177,0.022292,0.133329,7.94155,14.9035,0.547266,15317,0,33,8.66163,10.2906,1
117,92012544,156.516,0.0213076,0.133193,4.16585,8.02136,1.05383,15436,0,33,8.66163,10.2906,1
118,92798976,157.846,0.0223779,0.114556,5.24539,15.0068,0.885678,15570,0,33,8.66163,10.2906,1
119,93585408,159.187,0.0232985,0.128447,4.35815,6.50211,0.827676,15731,0,33,8.66163,10.2906,1
120,94371840,160.524,0.0228824,0.150148,4.50699,8.83922,1.00546,15868,0,33,8.66163,10.2906,1
