chunk,ticks,wall_s,reward_mean,loss_mean,grad_norm_mean,grad_norm_max,update_norm,episodes,t0_success,available_cells,allocated_gib,peak_allocated_gib,finite
150,117964800,199.696,0.0164457,0.121171,5.91115,19.063,0.769019,19688,0,33,8.65395,10.2901,1
151,118751232,201,0.0161846,0.196158,13.1585,37.5728,0.663675,19811,0,33,8.65394,10.2901,1
152,119537664,202.307,0.017048,0.132406,5.21947,8.78502,0.707644,19943,0,33,8.65395,10.2901,1
153,120324096,203.615,0.0163621,0.153416,8.2029,21.2711,0.701439,20088,0,33,8.65395,10.2901,1
154,121110528,204.923,0.0173084,0.151112,7.48392,18.3519,0.858879,20233,0,33,8.65395,10.2901,1
155,121896960,206.232,0.0174852,0.209784,12.5933,30.5195,0.71633,20366,0,33,8.65395,10.2901,1
156,122683392,207.543,0.0168149,0.146662,5.1282,8.89331,0.917323,20502,0,33,8.65395,10.2901,1
157,123469824,208.851,0.0164642,0.154415,8.54056,19.6943,0.77837,20611,0,33,8.65394,10.2901,1
158,124256256,210.16,0.0165288,0.170366,9.12944,19.2226,0.836203,20723,0,33,8.65394,10.2901,1
159,125042688,211.47,0.0168385,0.155813,9.34617,18.7777,0.621265,20849,0,33,8.65395,10.2901,1
160,125829120,212.784,0.0173821,0.184465,9.73894,18.1731,0.614751,20985,0,33,8.65395,10.2901,1
161,126615552,214.096,0.0169987,0.179208,8.97072,17.8119,0.772277,21120,0,33,8.65395,10.2901,1
162,127401984,215.407,0.0174774,0.160964,9.12495,19.0206,0.711021,21260,0,33,8.65395,10.2901,1
163,128188416,216.717,0.0167386,0.180567,8.95934,19.5238,0.787798,21384,0,33,8.65395,10.2901,1
164,128974848,218.024,0.016664,0.177398,8.49783,19.6424,0.773384,21506,0,33,8.65394,10.2901,1
165,129761280,219.331,0.0172795,0.165509,3.36438,9.30966,1.45572,21638,0,33,8.65395,10.2901,1
166,130547712,220.642,0.0171412,0.207714,12.6514,27.8111,0.781697,21795,0,33,8.65396,10.2901,1
167,131334144,221.956,0.0166345,0.177345,7.88754,20.3252,0.82762,21928,0,33,8.65395,10.2901,1
168,132120576,223.266,0.0166642,0.176916,9.77912,18.3866,0.595795,22055,0,33,8.65395,10.2901,1
169,132907008,224.576,0.0166234,0.190661,9.81603,17.8903,0.528924,22197,0,33,8.65395,10.2901,1
170,133693440,225.89,0.0182154,0.227965,9.81399,19.1185,0.614105,22339,0,33,8.65396,10.2901,1
171,134479872,227.204,0.0171871,0.187365,7.58118,17.7081,0.942044,22471,0,33,8.65395,10.2901,1
172,135266304,228.51,0.0163188,0.191941,8.98249,17.5077,0.817602,22590,0,33,8.65394,10.2901,1
173,136052736,229.825,0.0172406,0.225507,9.80285,19.0257,0.546388,22721,0,33,8.65395,10.2901,1
174,136839168,231.137,0.0163696,0.181423,8.09572,20.5134,0.862519,22843,0,33,8.65394,10.2901,1
175,137625600,232.452,0.0170503,0.179124,6.87698,19.6479,1.06827,22971,0,33,8.65395,10.2901,1
176,138412032,233.766,0.0179063,0.240988,9.84417,19.584,0.682584,23089,0,33,8.65394,10.2901,1
177,139198464,235.076,0.0177942,0.227346,11.6019,28.5325,0.694648,23229,0,33,8.65395,10.2901,1
178,139984896,236.392,0.0164146,0.18462,5.20499,9.58865,1.01065,23356,0,34,8.65395,10.2901,1
179,140771328,237.713,0.0184072,0.258791,11.1119,28.591,0.988896,23511,0,34,8.65396,10.2901,1
180,141557760,239.033,0.0172476,0.221984,3.71674,9.51053,1.48277,23645,0,34,8.65395,10.2901,1
181,142344192,240.344,0.018424,0.258641,9.83736,17.3444,0.778582,23781,0,34,8.65395,10.2901,1
182,143130624,241.654,0.0176171,0.275652,11.7049,29.2726,1.00724,23912,0,34,8.65395,10.2901,1
183,143917056,242.975,0.0191659,0.244125,6.13125,19.3253,1.00377,24042,0,34,8.65395,10.2901,1
184,144703488,244.295,0.0196546,0.270275,10.4256,29.2381,1.02399,24185,0,34,8.65395,10.2901,1
185,145489920,245.605,0.0185908,0.297866,16.6119,27.8218,0.530281,24306,0,34,8.65395,10.2901,1
186,146276352,246.916,0.0188308,0.291969,14.2318,28.5875,0.797721,24438,0,34,8.65395,10.2901,1
187,147062784,248.232,0.0183412,0.249998,5.88437,15.1239,0.983994,24569,0,34,8.65395,10.2901,1
188,147849216,249.544,0.0181628,0.182353,4.28791,10.8044,1.34168,24684,0,34,8.65394,10.2901,1
189,148635648,250.854,0.0187091,0.218639,7.04969,19.0281,0.990937,24816,0,34,8.65395,10.2901,1
190,149422080,252.168,0.0196223,0.201652,3.30544,8.96438,1.53329,24961,0,34,8.65395,10.2901,1
191,150208512,253.478,0.019659,0.270372,12.7682,28.3539,0.72956,25089,0,34,8.65395,10.2901,1
192,150994944,254.795,0.019777,0.297671,10.9853,27.9701,0.761168,25206,0,34,8.65394,10.2901,1
193,151781376,256.103,0.0204449,0.250451,6.73744,21.5593,0.886886,25358,0,34,8.65396,10.2901,1
194,152567808,257.418,0.0198056,0.250564,6.88921,19.1995,1.06048,25483,0,34,8.65395,10.2901,1
195,153354240,258.731,0.0203329,0.249499,9.27535,27.0881,1.26459,25640,0,34,8.65396,10.2901,1
196,154140672,260.043,0.02118,0.272149,9.60451,18.7037,0.849128,25779,0,34,8.65395,10.2901,1
197,154927104,261.352,0.0212965,0.292093,7.1363,18.8375,1.08252,25907,0,34,8.65395,10.2901,1
198,155713536,262.664,0.0213303,0.379726,16.3085,27.7678,0.560305,26039,0,34,8.65395,10.2901,1
199,156499968,263.975,0.0208737,0.367239,16.8387,31.6086,0.631378,26176,0,34,8.65395,10.2901,1
200,157286400,265.289,0.0215113,0.287411,10.0514,19.6088,0.664314,26312,0,34,8.65395,10.2901,1
201,158072832,266.603,0.0220895,0.376313,15.9082,45.4622,0.840404,26460,0,34,8.65396,10.2901,1
202,158859264,267.914,0.0226154,0.352448,7.26497,18.4487,1.04512,26602,0,34,8.65395,10.2901,1
203,159645696,269.222,0.0232035,0.357019,11.7977,31.3544,0.810728,26739,0,34,8.65395,10.2901,1
204,160432128,270.537,0.0220744,0.328804,4.49263,9.57012,1.46137,26853,0,34,8.65394,10.2901,1
205,161218560,271.849,0.0219528,0.273539,6.15376,20.976,1.07196,26961,0,34,8.65394,10.2901,1
206,162004992,273.164,0.0221956,0.252252,5.51042,9.26456,1.02572,27093,0,34,8.65395,10.2901,1
207,162791424,274.483,0.0225165,0.367801,7.45201,20.0896,1.1635,27238,0,34,8.65395,10.2901,1
208,163577856,275.793,0.0226194,0.320401,5.65538,19.364,1.23545,27378,0,34,8.65395,10.2901,1
209,164364288,277.105,0.0240237,0.356828,5.48837,17.5187,1.56902,27520,0,34,8.65396,10.2901,1
210,165150720,278.414,0.0225733,0.302995,12.1074,28.5149,0.71799,27644,0,34,8.65395,10.2901,1
211,165937152,279.725,0.0230879,0.314898,8.11893,19.3421,1.18551,27764,0,34,8.65394,10.2901,1
212,166723584,281.037,0.0234347,0.330929,14.9865,40.3201,0.682274,27907,0,34,8.65395,10.2901,1
213,167510016,282.347,0.0237811,0.352447,17.0485,29.3126,0.57076,28071,0,34,8.65397,10.2901,1
214,168296448,283.662,0.0233045,0.322398,8.14619,28.2928,0.830257,28197,0,34,8.65395,10.2901,1
215,169082880,284.975,0.0236179,0.322639,10.0432,21.4668,0.911659,28326,0,34,8.65395,10.2901,1
216,169869312,286.288,0.0235208,0.304544,7.5448,19.4074,1.07847,28460,0,34,8.65395,10.2901,1
217,170655744,287.599,0.024055,0.306712,6.9412,19.7496,0.963439,28613,0,34,8.65396,10.2901,1
218,171442176,288.907,0.0243447,0.273081,7.41881,19.2867,0.880026,28735,0,34,8.65394,10.2901,1
219,172228608,290.217,0.023413,0.333977,9.64166,27.2789,1.08848,28853,0,34,8.65394,10.2901,1
220,173015040,291.531,0.0230351,0.245189,7.53736,19.4357,0.910361,28982,0,34,8.65395,10.2901,1
221,173801472,292.847,0.0232137,0.320837,12.792,29.9474,0.765603,29100,0,34,8.65394,10.2901,1
222,174587904,294.159,0.0240994,0.296204,10.2067,32.0713,0.941262,29229,0,34,8.65395,10.2901,1
223,175374336,295.468,0.0234925,0.234276,4.78023,21.4453,1.35266,29343,0,34,8.65394,10.2901,1
224,176160768,296.778,0.0242379,0.347388,14.9891,28.214,0.651112,29489,0,34,8.65396,10.2901,1
